,date,city_name,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max,generation biomass_daily_max,generation fossil brown coal/lignite_daily_max,generation fossil gas_daily_max,generation fossil hard coal_daily_max,generation fossil oil_daily_max,generation hydro pumped storage consumption_daily_max,generation hydro run-of-river and poundage_daily_max,generation hydro water reservoir_daily_max,generation nuclear_daily_max,generation other_daily_max,generation other renewable_daily_max,generation solar_daily_max,generation waste_daily_max,generation wind onshore_daily_max,forecast solar day ahead_daily_max,forecast wind onshore day ahead_daily_max,total load forecast_daily_max,total load actual_daily_max,price day ahead_daily_max,price actual_daily_max,gen_total_daily_max,month,day_of_week
2173,2016-03-10,Seville,19.850000000000023,1020.0,93.0,6.0,0.0,0.0,0.0,40.0,367.0,949.0,7017.0,4979.0,309.0,208.0,469.0,4940.0,7010.0,62.0,87.0,4862.0,287.0,4847.0,5039.0,4911.0,33273.0,33081.0,56.65,50.18,35538.0,3,Thursday
2174,2016-03-10,Valencia,14.660000000000023,1016.0,87.0,10.0,0.0,0.0,0.0,61.0,367.0,949.0,7017.0,4979.0,309.0,208.0,469.0,4940.0,7010.0,62.0,87.0,4862.0,287.0,4847.0,5039.0,4911.0,33273.0,33081.0,56.65,50.18,35538.0,3,Thursday
2175,2016-03-11,Barcelona,14.0,1020.0,100.0,5.0,0.0,0.0,0.0,20.0,363.0,893.0,12635.0,6090.0,302.0,474.0,516.0,4868.0,6032.0,59.0,97.0,2561.0,321.0,2055.0,2742.0,2106.0,32692.0,32828.0,72.19,49.46,35081.0,3,Friday
2176,2016-03-11,Bilbao,8.78000000000003,1027.0,100.0,4.0,0.9,0.0,0.0,90.0,363.0,893.0,12635.0,6090.0,302.0,474.0,516.0,4868.0,6032.0,59.0,97.0,2561.0,321.0,2055.0,2742.0,2106.0,32692.0,32828.0,72.19,49.46,35081.0,3,Friday
2177,2016-03-11,Madrid,13.129999999999995,1022.0,74.0,7.0,0.0,0.0,0.0,40.0,363.0,893.0,12635.0,6090.0,302.0,474.0,516.0,4868.0,6032.0,59.0,97.0,2561.0,321.0,2055.0,2742.0,2106.0,32692.0,32828.0,72.19,49.46,35081.0,3,Friday
2178,2016-03-11,Seville,19.970000000000027,1021.0,80.0,3.0,0.0,0.0,0.0,0.0,363.0,893.0,12635.0,6090.0,302.0,474.0,516.0,4868.0,6032.0,59.0,97.0,2561.0,321.0,2055.0,2742.0,2106.0,32692.0,32828.0,72.19,49.46,35081.0,3,Friday
2179,2016-03-11,Valencia,16.78000000000003,1020.0,78.0,5.0,0.0,0.0,0.0,20.0,363.0,893.0,12635.0,6090.0,302.0,474.0,516.0,4868.0,6032.0,59.0,97.0,2561.0,321.0,2055.0,2742.0,2106.0,32692.0,32828.0,72.19,49.46,35081.0,3,Friday
2180,2016-03-12,Barcelona,13.0,1021.0,76.0,8.0,0.0,0.0,0.0,24.0,370.0,633.0,8403.0,6593.0,255.0,1281.0,794.0,3635.0,5062.0,58.0,92.0,1325.0,301.0,8803.0,1323.0,8749.0,31549.0,31615.0,68.41,46.96,30622.0,3,Saturday
2181,2016-03-12,Bilbao,8.78000000000003,1028.0,93.0,3.0,0.3,0.0,0.0,90.0,370.0,633.0,8403.0,6593.0,255.0,1281.0,794.0,3635.0,5062.0,58.0,92.0,1325.0,301.0,8803.0,1323.0,8749.0,31549.0,31615.0,68.41,46.96,30622.0,3,Saturday
2182,2016-03-12,Madrid,13.590000000000032,1023.0,86.0,3.0,0.0,0.0,0.0,24.0,370.0,633.0,8403.0,6593.0,255.0,1281.0,794.0,3635.0,5062.0,58.0,92.0,1325.0,301.0,8803.0,1323.0,8749.0,31549.0,31615.0,68.41,46.96,30622.0,3,Saturday
2183,2016-03-12,Seville,22.450000000000045,1022.0,75.0,3.0,0.0,0.0,0.0,0.0,370.0,633.0,8403.0,6593.0,255.0,1281.0,794.0,3635.0,5062.0,58.0,92.0,1325.0,301.0,8803.0,1323.0,8749.0,31549.0,31615.0,68.41,46.96,30622.0,3,Saturday
2184,2016-03-12,Valencia,15.600000000000025,1022.0,90.0,6.0,0.0,0.0,0.0,40.0,370.0,633.0,8403.0,6593.0,255.0,1281.0,794.0,3635.0,5062.0,58.0,92.0,1325.0,301.0,8803.0,1323.0,8749.0,31549.0,31615.0,68.41,46.96,30622.0,3,Saturday
2185,2016-03-13,Barcelona,14.0,1021.0,100.0,8.0,0.0,0.032,0.0,48.0,449.0,0.0,3502.0,1431.0,283.0,2636.0,1506.0,6482.0,7112.0,94.0,70.0,5478.0,211.0,7589.0,5514.0,7691.0,31555.0,31713.0,35.09,43.96,36503.0,3,Sunday
2186,2016-03-13,Bilbao,12.0,1026.0,93.0,5.0,0.0,0.097,0.0,90.0,449.0,0.0,3502.0,1431.0,283.0,2636.0,1506.0,6482.0,7112.0,94.0,70.0,5478.0,211.0,7589.0,5514.0,7691.0,31555.0,31713.0,35.09,43.96,36503.0,3,Sunday
2187,2016-03-13,Madrid,15.33000000000004,1021.0,77.0,3.0,0.0,0.0,0.0,0.0,449.0,0.0,3502.0,1431.0,283.0,2636.0,1506.0,6482.0,7112.0,94.0,70.0,5478.0,211.0,7589.0,5514.0,7691.0,31555.0,31713.0,35.09,43.96,36503.0,3,Sunday
2188,2016-03-13,Seville,22.470000000000027,1020.0,86.0,5.0,0.0,0.0,0.0,20.0,449.0,0.0,3502.0,1431.0,283.0,2636.0,1506.0,6482.0,7112.0,94.0,70.0,5478.0,211.0,7589.0,5514.0,7691.0,31555.0,31713.0,35.09,43.96,36503.0,3,Sunday
2189,2016-03-13,Valencia,14.400000000000034,1022.0,93.0,6.0,0.0,0.0,0.0,90.0,449.0,0.0,3502.0,1431.0,283.0,2636.0,1506.0,6482.0,7112.0,94.0,70.0,5478.0,211.0,7589.0,5514.0,7691.0,31555.0,31713.0,35.09,43.96,36503.0,3,Sunday
2190,2016-03-14,Barcelona,14.0,1020.0,87.0,6.0,0.9,0.0069999999999999,0.0,80.0,457.0,322.0,7967.0,4562.0,334.0,1781.0,1547.0,8746.0,7110.0,97.0,83.0,4255.0,218.0,6557.0,4539.0,6598.0,36578.0,36647.0,59.81,69.59,37090.0,3,Monday
2191,2016-03-14,Bilbao,8.78000000000003,1021.0,94.0,3.0,0.3,0.0,0.0,75.0,457.0,322.0,7967.0,4562.0,334.0,1781.0,1547.0,8746.0,7110.0,97.0,83.0,4255.0,218.0,6557.0,4539.0,6598.0,36578.0,36647.0,59.81,69.59,37090.0,3,Monday
2192,2016-03-14,Madrid,12.490000000000007,1016.0,64.0,4.0,0.0,0.0,0.0,0.0,457.0,322.0,7967.0,4562.0,334.0,1781.0,1547.0,8746.0,7110.0,97.0,83.0,4255.0,218.0,6557.0,4539.0,6598.0,36578.0,36647.0,59.81,69.59,37090.0,3,Monday
2193,2016-03-14,Seville,22.21000000000004,1017.0,93.0,6.0,0.0,0.0,0.0,75.0,457.0,322.0,7967.0,4562.0,334.0,1781.0,1547.0,8746.0,7110.0,97.0,83.0,4255.0,218.0,6557.0,4539.0,6598.0,36578.0,36647.0,59.81,69.59,37090.0,3,Monday
2194,2016-03-14,Valencia,13.050000000000011,1019.0,90.0,5.0,0.9,0.0,0.0,91.0,457.0,322.0,7967.0,4562.0,334.0,1781.0,1547.0,8746.0,7110.0,97.0,83.0,4255.0,218.0,6557.0,4539.0,6598.0,36578.0,36647.0,59.81,69.59,37090.0,3,Monday
2195,2016-03-15,Barcelona,14.0,1021.0,87.0,4.0,0.9,0.071,0.0,75.0,422.0,322.0,7820.0,4921.0,352.0,464.0,1555.0,7844.0,7108.0,94.0,80.0,2584.0,226.0,3841.0,2585.0,3854.0,36603.0,36715.0,50.09,60.84,35104.0,3,Tuesday
2196,2016-03-15,Bilbao,15.220000000000027,1021.0,100.0,4.0,0.0,0.0,0.0,20.0,422.0,322.0,7820.0,4921.0,352.0,464.0,1555.0,7844.0,7108.0,94.0,80.0,2584.0,226.0,3841.0,2585.0,3854.0,36603.0,36715.0,50.09,60.84,35104.0,3,Tuesday
2197,2016-03-15,Madrid,14.670000000000016,1019.0,80.0,4.0,0.0,0.0,0.0,18.0,422.0,322.0,7820.0,4921.0,352.0,464.0,1555.0,7844.0,7108.0,94.0,80.0,2584.0,226.0,3841.0,2585.0,3854.0,36603.0,36715.0,50.09,60.84,35104.0,3,Tuesday
2198,2016-03-15,Seville,22.21000000000004,1021.0,96.0,5.0,0.3,0.0,0.0,75.0,422.0,322.0,7820.0,4921.0,352.0,464.0,1555.0,7844.0,7108.0,94.0,80.0,2584.0,226.0,3841.0,2585.0,3854.0,36603.0,36715.0,50.09,60.84,35104.0,3,Tuesday
2199,2016-03-15,Valencia,13.210000000000036,1020.0,93.0,6.0,0.9,0.0,0.0,83.0,422.0,322.0,7820.0,4921.0,352.0,464.0,1555.0,7844.0,7108.0,94.0,80.0,2584.0,226.0,3841.0,2585.0,3854.0,36603.0,36715.0,50.09,60.84,35104.0,3,Tuesday
2200,2016-03-16,Barcelona,13.0,1018.0,87.0,8.0,0.9,0.0,0.0,75.0,426.0,238.0,5251.0,4767.0,333.0,1530.0,1477.0,7976.0,7110.0,95.0,78.0,3642.0,228.0,8338.0,3753.0,8284.0,36782.0,36557.0,43.89,54.18,37722.0,3,Wednesday
2201,2016-03-16,Bilbao,12.0,1021.0,100.0,6.0,0.9,0.0,0.0,83.0,426.0,238.0,5251.0,4767.0,333.0,1530.0,1477.0,7976.0,7110.0,95.0,78.0,3642.0,228.0,8338.0,3753.0,8284.0,36782.0,36557.0,43.89,54.18,37722.0,3,Wednesday
2202,2016-03-16,Madrid,15.420000000000016,1018.0,80.0,6.0,0.0,0.0,0.0,20.0,426.0,238.0,5251.0,4767.0,333.0,1530.0,1477.0,7976.0,7110.0,95.0,78.0,3642.0,228.0,8338.0,3753.0,8284.0,36782.0,36557.0,43.89,54.18,37722.0,3,Wednesday
2203,2016-03-16,Seville,22.52000000000004,1020.0,100.0,5.0,0.3,0.0,0.0,90.0,426.0,238.0,5251.0,4767.0,333.0,1530.0,1477.0,7976.0,7110.0,95.0,78.0,3642.0,228.0,8338.0,3753.0,8284.0,36782.0,36557.0,43.89,54.18,37722.0,3,Wednesday
2204,2016-03-16,Valencia,17.610000000000014,1018.0,100.0,6.0,0.0,0.0,0.0,57.0,426.0,238.0,5251.0,4767.0,333.0,1530.0,1477.0,7976.0,7110.0,95.0,78.0,3642.0,228.0,8338.0,3753.0,8284.0,36782.0,36557.0,43.89,54.18,37722.0,3,Wednesday
2205,2016-03-17,Barcelona,12.0,1021.0,87.0,6.0,0.9,0.0,0.0,75.0,452.0,333.0,7699.0,5118.0,349.0,1181.0,1518.0,8316.0,7107.0,96.0,84.0,3793.0,219.0,3588.0,4386.0,3550.0,36279.0,36274.0,48.01,58.73,37023.0,3,Thursday
2206,2016-03-17,Bilbao,10.439999999999998,1022.0,100.0,3.0,0.9,0.0,0.0,75.0,452.0,333.0,7699.0,5118.0,349.0,1181.0,1518.0,8316.0,7107.0,96.0,84.0,3793.0,219.0,3588.0,4386.0,3550.0,36279.0,36274.0,48.01,58.73,37023.0,3,Thursday
2207,2016-03-17,Madrid,15.450000000000044,1018.0,86.0,5.0,0.0,0.005,0.0,42.0,452.0,333.0,7699.0,5118.0,349.0,1181.0,1518.0,8316.0,7107.0,96.0,84.0,3793.0,219.0,3588.0,4386.0,3550.0,36279.0,36274.0,48.01,58.73,37023.0,3,Thursday
2208,2016-03-17,Seville,21.200000000000045,1021.0,100.0,5.0,0.0,0.0,0.0,75.0,452.0,333.0,7699.0,5118.0,349.0,1181.0,1518.0,8316.0,7107.0,96.0,84.0,3793.0,219.0,3588.0,4386.0,3550.0,36279.0,36274.0,48.01,58.73,37023.0,3,Thursday
2209,2016-03-17,Valencia,13.28000000000003,1020.0,87.0,5.0,0.0,0.01,0.0,90.0,452.0,333.0,7699.0,5118.0,349.0,1181.0,1518.0,8316.0,7107.0,96.0,84.0,3793.0,219.0,3588.0,4386.0,3550.0,36279.0,36274.0,48.01,58.73,37023.0,3,Thursday
2210,2016-03-18,Barcelona,14.0,1020.0,93.0,5.0,0.0,0.0,0.0,80.0,480.0,329.0,6339.0,5147.0,352.0,1193.0,1585.0,7689.0,7104.0,101.0,82.0,2183.0,211.0,2587.0,2506.0,2674.0,35698.0,35274.0,50.09,57.03,33843.0,3,Friday
2211,2016-03-18,Bilbao,12.78000000000003,1021.0,100.0,5.0,0.3,0.0,0.0,91.0,480.0,329.0,6339.0,5147.0,352.0,1193.0,1585.0,7689.0,7104.0,101.0,82.0,2183.0,211.0,2587.0,2506.0,2674.0,35698.0,35274.0,50.09,57.03,33843.0,3,Friday
2212,2016-03-18,Madrid,14.620000000000005,1017.0,86.0,5.0,0.3,0.0,0.0,90.0,480.0,329.0,6339.0,5147.0,352.0,1193.0,1585.0,7689.0,7104.0,101.0,82.0,2183.0,211.0,2587.0,2506.0,2674.0,35698.0,35274.0,50.09,57.03,33843.0,3,Friday
2213,2016-03-18,Seville,21.260000000000048,1018.0,100.0,5.0,0.0,0.0,0.0,90.0,480.0,329.0,6339.0,5147.0,352.0,1193.0,1585.0,7689.0,7104.0,101.0,82.0,2183.0,211.0,2587.0,2506.0,2674.0,35698.0,35274.0,50.09,57.03,33843.0,3,Friday
2214,2016-03-18,Valencia,15.050000000000011,1020.0,93.0,4.0,0.3,0.0,0.0,90.0,480.0,329.0,6339.0,5147.0,352.0,1193.0,1585.0,7689.0,7104.0,101.0,82.0,2183.0,211.0,2587.0,2506.0,2674.0,35698.0,35274.0,50.09,57.03,33843.0,3,Friday
2215,2016-03-19,Barcelona,15.0,1018.0,93.0,5.0,0.3,0.0,0.0,75.0,511.0,306.0,4511.0,4520.0,323.0,1271.0,1463.0,7497.0,7103.0,91.0,81.0,2440.0,224.0,3500.0,2256.0,3481.0,31476.0,31215.0,45.98,54.52,31101.0,3,Saturday
2216,2016-03-19,Bilbao,10.680000000000009,1015.0,93.0,3.0,0.3,0.005,0.0,90.0,511.0,306.0,4511.0,4520.0,323.0,1271.0,1463.0,7497.0,7103.0,91.0,81.0,2440.0,224.0,3500.0,2256.0,3481.0,31476.0,31215.0,45.98,54.52,31101.0,3,Saturday
2217,2016-03-19,Madrid,12.970000000000027,1014.0,100.0,8.0,3.0,0.0,0.0,91.0,511.0,306.0,4511.0,4520.0,323.0,1271.0,1463.0,7497.0,7103.0,91.0,81.0,2440.0,224.0,3500.0,2256.0,3481.0,31476.0,31215.0,45.98,54.52,31101.0,3,Saturday
2218,2016-03-19,Seville,20.430000000000007,1015.0,100.0,7.0,0.3,0.0,0.0,75.0,511.0,306.0,4511.0,4520.0,323.0,1271.0,1463.0,7497.0,7103.0,91.0,81.0,2440.0,224.0,3500.0,2256.0,3481.0,31476.0,31215.0,45.98,54.52,31101.0,3,Saturday
2219,2016-03-19,Valencia,13.620000000000005,1017.0,100.0,4.0,0.9,0.0,0.0,90.0,511.0,306.0,4511.0,4520.0,323.0,1271.0,1463.0,7497.0,7103.0,91.0,81.0,2440.0,224.0,3500.0,2256.0,3481.0,31476.0,31215.0,45.98,54.52,31101.0,3,Saturday
2220,2016-03-20,Barcelona,16.0,1015.0,93.0,4.0,0.9,0.0,0.0,93.0,514.0,0.0,4882.0,4270.0,289.0,1745.0,1451.0,6618.0,7105.0,92.0,76.0,2823.0,221.0,2605.0,3342.0,2707.0,30669.0,30600.0,45.98,56.87,30126.0,3,Sunday
2221,2016-03-20,Bilbao,14.230000000000018,1016.0,100.0,4.0,0.9,0.051,0.0,75.0,514.0,0.0,4882.0,4270.0,289.0,1745.0,1451.0,6618.0,7105.0,92.0,76.0,2823.0,221.0,2605.0,3342.0,2707.0,30669.0,30600.0,45.98,56.87,30126.0,3,Sunday
2222,2016-03-20,Madrid,13.03000000000003,1014.0,93.0,3.0,3.0,0.0,0.0,90.0,514.0,0.0,4882.0,4270.0,289.0,1745.0,1451.0,6618.0,7105.0,92.0,76.0,2823.0,221.0,2605.0,3342.0,2707.0,30669.0,30600.0,45.98,56.87,30126.0,3,Sunday
2223,2016-03-20,Seville,19.650000000000038,1015.0,100.0,6.0,3.0,0.012,0.0,83.0,514.0,0.0,4882.0,4270.0,289.0,1745.0,1451.0,6618.0,7105.0,92.0,76.0,2823.0,221.0,2605.0,3342.0,2707.0,30669.0,30600.0,45.98,56.87,30126.0,3,Sunday
2224,2016-03-20,Valencia,16.810000000000002,1014.0,100.0,6.0,0.3,0.0,0.0,64.0,514.0,0.0,4882.0,4270.0,289.0,1745.0,1451.0,6618.0,7105.0,92.0,76.0,2823.0,221.0,2605.0,3342.0,2707.0,30669.0,30600.0,45.98,56.87,30126.0,3,Sunday
2225,2016-03-21,Barcelona,15.0,1015.0,93.0,3.0,0.3,0.0,0.0,75.0,528.0,0.0,5532.0,4388.0,351.0,2126.0,1519.0,6616.0,7106.0,93.0,70.0,2146.0,220.0,6572.0,2493.0,6620.0,35066.0,35206.0,41.22,50.46,34024.0,3,Monday
2226,2016-03-21,Bilbao,13.450000000000044,1017.0,100.0,5.0,0.0,0.015,0.0,75.0,528.0,0.0,5532.0,4388.0,351.0,2126.0,1519.0,6616.0,7106.0,93.0,70.0,2146.0,220.0,6572.0,2493.0,6620.0,35066.0,35206.0,41.22,50.46,34024.0,3,Monday
2227,2016-03-21,Madrid,14.100000000000025,1013.0,100.0,5.0,3.0,0.03,0.0,75.0,528.0,0.0,5532.0,4388.0,351.0,2126.0,1519.0,6616.0,7106.0,93.0,70.0,2146.0,220.0,6572.0,2493.0,6620.0,35066.0,35206.0,41.22,50.46,34024.0,3,Monday
2228,2016-03-21,Seville,21.260000000000048,1017.0,99.0,5.0,0.9,0.0,0.0,75.0,528.0,0.0,5532.0,4388.0,351.0,2126.0,1519.0,6616.0,7106.0,93.0,70.0,2146.0,220.0,6572.0,2493.0,6620.0,35066.0,35206.0,41.22,50.46,34024.0,3,Monday
2229,2016-03-21,Valencia,15.310000000000002,1014.0,100.0,6.0,0.3,0.012,0.0,83.0,528.0,0.0,5532.0,4388.0,351.0,2126.0,1519.0,6616.0,7106.0,93.0,70.0,2146.0,220.0,6572.0,2493.0,6620.0,35066.0,35206.0,41.22,50.46,34024.0,3,Monday
2230,2016-03-22,Barcelona,15.0,1010.0,87.0,5.0,0.0,0.0,0.0,20.0,520.0,0.0,4789.0,3839.0,356.0,1573.0,1581.0,6759.0,7107.0,93.0,71.0,2310.0,216.0,9257.0,2272.0,9215.0,34734.0,34479.0,40.64,51.78,34070.0,3,Tuesday
2231,2016-03-22,Bilbao,10.370000000000005,1015.0,93.0,5.0,0.3,0.0,0.0,83.0,520.0,0.0,4789.0,3839.0,356.0,1573.0,1581.0,6759.0,7107.0,93.0,71.0,2310.0,216.0,9257.0,2272.0,9215.0,34734.0,34479.0,40.64,51.78,34070.0,3,Tuesday
2232,2016-03-22,Madrid,14.379999999999995,1011.0,100.0,4.0,0.9,0.0,0.0,83.0,520.0,0.0,4789.0,3839.0,356.0,1573.0,1581.0,6759.0,7107.0,93.0,71.0,2310.0,216.0,9257.0,2272.0,9215.0,34734.0,34479.0,40.64,51.78,34070.0,3,Tuesday
2233,2016-03-22,Seville,20.450000000000045,1017.0,100.0,11.0,0.9,0.0,0.0,90.0,520.0,0.0,4789.0,3839.0,356.0,1573.0,1581.0,6759.0,7107.0,93.0,71.0,2310.0,216.0,9257.0,2272.0,9215.0,34734.0,34479.0,40.64,51.78,34070.0,3,Tuesday
2234,2016-03-22,Valencia,16.590000000000032,1010.0,93.0,6.0,0.3,0.0,0.0,75.0,520.0,0.0,4789.0,3839.0,356.0,1573.0,1581.0,6759.0,7107.0,93.0,71.0,2310.0,216.0,9257.0,2272.0,9215.0,34734.0,34479.0,40.64,51.78,34070.0,3,Tuesday
2235,2016-03-23,Barcelona,16.0,1006.0,76.0,10.0,0.0,0.0,0.0,32.0,503.0,0.0,3843.0,2344.0,359.0,2366.0,1579.0,5957.0,7105.0,92.0,80.0,3656.0,215.0,12979.0,3603.0,12961.0,33559.0,33353.0,37.16,50.08,39030.0,3,Wednesday
2236,2016-03-23,Bilbao,11.230000000000018,1019.0,87.0,5.0,0.3,0.068,0.0,83.0,503.0,0.0,3843.0,2344.0,359.0,2366.0,1579.0,5957.0,7105.0,92.0,80.0,3656.0,215.0,12979.0,3603.0,12961.0,33559.0,33353.0,37.16,50.08,39030.0,3,Wednesday
2237,2016-03-23,Madrid,13.810000000000002,1012.0,93.0,7.0,0.0,0.0,0.0,40.0,503.0,0.0,3843.0,2344.0,359.0,2366.0,1579.0,5957.0,7105.0,92.0,80.0,3656.0,215.0,12979.0,3603.0,12961.0,33559.0,33353.0,37.16,50.08,39030.0,3,Wednesday
2238,2016-03-23,Seville,19.30000000000001,1016.0,90.0,6.0,0.3,0.0,0.0,64.0,503.0,0.0,3843.0,2344.0,359.0,2366.0,1579.0,5957.0,7105.0,92.0,80.0,3656.0,215.0,12979.0,3603.0,12961.0,33559.0,33353.0,37.16,50.08,39030.0,3,Wednesday
2239,2016-03-23,Valencia,18.640000000000043,1008.0,76.0,4.0,0.0,0.0,0.0,20.0,503.0,0.0,3843.0,2344.0,359.0,2366.0,1579.0,5957.0,7105.0,92.0,80.0,3656.0,215.0,12979.0,3603.0,12961.0,33559.0,33353.0,37.16,50.08,39030.0,3,Wednesday
2240,2016-03-24,Barcelona,15.0,1018.0,100.0,8.0,0.0,0.0,0.0,20.0,498.0,0.0,3671.0,1548.0,308.0,1807.0,1458.0,7344.0,7103.0,92.0,80.0,5682.0,220.0,10481.0,5657.0,10638.0,28634.0,29181.0,35.18,47.23,33778.0,3,Thursday
2241,2016-03-24,Bilbao,14.450000000000044,1022.0,100.0,2.0,0.0,0.06,0.0,75.0,498.0,0.0,3671.0,1548.0,308.0,1807.0,1458.0,7344.0,7103.0,92.0,80.0,5682.0,220.0,10481.0,5657.0,10638.0,28634.0,29181.0,35.18,47.23,33778.0,3,Thursday
2242,2016-03-24,Madrid,18.29000000000002,1019.0,80.0,3.0,0.0,0.0,0.0,0.0,498.0,0.0,3671.0,1548.0,308.0,1807.0,1458.0,7344.0,7103.0,92.0,80.0,5682.0,220.0,10481.0,5657.0,10638.0,28634.0,29181.0,35.18,47.23,33778.0,3,Thursday
2243,2016-03-24,Seville,21.660000000000025,1021.0,100.0,6.0,0.3,0.0,0.0,4.0,498.0,0.0,3671.0,1548.0,308.0,1807.0,1458.0,7344.0,7103.0,92.0,80.0,5682.0,220.0,10481.0,5657.0,10638.0,28634.0,29181.0,35.18,47.23,33778.0,3,Thursday
2244,2016-03-24,Valencia,19.809000000000022,1018.0,76.0,6.0,0.0,0.0,0.0,0.0,498.0,0.0,3671.0,1548.0,308.0,1807.0,1458.0,7344.0,7103.0,92.0,80.0,5682.0,220.0,10481.0,5657.0,10638.0,28634.0,29181.0,35.18,47.23,33778.0,3,Thursday
2245,2016-03-25,Barcelona,16.0,1022.0,87.0,6.0,0.3,0.0,0.0,47.0,507.0,0.0,4233.0,1237.0,294.0,3743.0,1534.0,6028.0,7105.0,92.0,79.0,3986.0,217.0,7634.0,4395.0,7662.0,27783.0,27478.0,33.08,45.16,33644.0,3,Friday
2246,2016-03-25,Bilbao,13.33000000000004,1024.0,96.0,1.0,0.3,0.0,0.0,88.0,507.0,0.0,4233.0,1237.0,294.0,3743.0,1534.0,6028.0,7105.0,92.0,79.0,3986.0,217.0,7634.0,4395.0,7662.0,27783.0,27478.0,33.08,45.16,33644.0,3,Friday
2247,2016-03-25,Madrid,16.870000000000005,1024.0,86.0,2.0,0.0,0.0,0.0,90.0,507.0,0.0,4233.0,1237.0,294.0,3743.0,1534.0,6028.0,7105.0,92.0,79.0,3986.0,217.0,7634.0,4395.0,7662.0,27783.0,27478.0,33.08,45.16,33644.0,3,Friday
2248,2016-03-25,Seville,22.470000000000027,1027.0,100.0,6.0,0.0,0.0,0.0,90.0,507.0,0.0,4233.0,1237.0,294.0,3743.0,1534.0,6028.0,7105.0,92.0,79.0,3986.0,217.0,7634.0,4395.0,7662.0,27783.0,27478.0,33.08,45.16,33644.0,3,Friday
2249,2016-03-25,Valencia,23.83000000000004,1022.0,87.0,8.0,0.0,0.0,0.0,34.0,507.0,0.0,4233.0,1237.0,294.0,3743.0,1534.0,6028.0,7105.0,92.0,79.0,3986.0,217.0,7634.0,4395.0,7662.0,27783.0,27478.0,33.08,45.16,33644.0,3,Friday
2250,2016-03-26,Barcelona,16.0,1022.0,93.0,8.0,0.0,0.036,0.0,75.0,499.0,0.0,3915.0,1178.0,256.0,3591.0,1552.0,3867.0,7097.0,91.0,67.0,3222.0,219.0,12185.0,3613.0,12140.0,29430.0,29266.0,30.0,41.88,34940.0,3,Saturday
2251,2016-03-26,Bilbao,21.220000000000027,1021.0,100.0,12.0,0.9,0.027,0.0,83.0,499.0,0.0,3915.0,1178.0,256.0,3591.0,1552.0,3867.0,7097.0,91.0,67.0,3222.0,219.0,12185.0,3613.0,12140.0,29430.0,29266.0,30.0,41.88,34940.0,3,Saturday
2252,2016-03-26,Madrid,15.689999999999998,1024.0,93.0,9.0,0.0,0.005,0.0,40.0,499.0,0.0,3915.0,1178.0,256.0,3591.0,1552.0,3867.0,7097.0,91.0,67.0,3222.0,219.0,12185.0,3613.0,12140.0,29430.0,29266.0,30.0,41.88,34940.0,3,Saturday
2253,2016-03-26,Seville,21.510000000000048,1026.0,100.0,5.0,0.0,0.0,0.0,90.0,499.0,0.0,3915.0,1178.0,256.0,3591.0,1552.0,3867.0,7097.0,91.0,67.0,3222.0,219.0,12185.0,3613.0,12140.0,29430.0,29266.0,30.0,41.88,34940.0,3,Saturday
2254,2016-03-26,Valencia,23.80000000000001,1022.0,70.0,8.0,0.0,0.0,0.0,20.0,499.0,0.0,3915.0,1178.0,256.0,3591.0,1552.0,3867.0,7097.0,91.0,67.0,3222.0,219.0,12185.0,3613.0,12140.0,29430.0,29266.0,30.0,41.88,34940.0,3,Saturday
2255,2016-03-27,Barcelona,16.0,1019.0,100.0,7.0,0.0,0.0,0.0,75.0,472.0,0.0,3342.0,1223.0,229.0,3984.0,1667.0,5719.0,5760.0,90.0,56.0,4042.0,217.0,11198.0,4176.0,11173.0,28990.0,28436.0,28.78,37.22,32677.0,3,Sunday
2256,2016-03-27,Bilbao,15.78000000000003,1019.0,100.0,8.0,0.3,0.0,0.0,75.0,472.0,0.0,3342.0,1223.0,229.0,3984.0,1667.0,5719.0,5760.0,90.0,56.0,4042.0,217.0,11198.0,4176.0,11173.0,28990.0,28436.0,28.78,37.22,32677.0,3,Sunday
2257,2016-03-27,Madrid,15.200000000000044,1021.0,91.0,6.0,0.3,0.0,0.0,64.0,472.0,0.0,3342.0,1223.0,229.0,3984.0,1667.0,5719.0,5760.0,90.0,56.0,4042.0,217.0,11198.0,4176.0,11173.0,28990.0,28436.0,28.78,37.22,32677.0,3,Sunday
2258,2016-03-27,Seville,24.80000000000001,1024.0,100.0,5.0,0.3,0.0,0.0,90.0,472.0,0.0,3342.0,1223.0,229.0,3984.0,1667.0,5719.0,5760.0,90.0,56.0,4042.0,217.0,11198.0,4176.0,11173.0,28990.0,28436.0,28.78,37.22,32677.0,3,Sunday
2259,2016-03-27,Valencia,22.0,1018.0,63.0,10.0,0.0,0.0,0.0,75.0,472.0,0.0,3342.0,1223.0,229.0,3984.0,1667.0,5719.0,5760.0,90.0,56.0,4042.0,217.0,11198.0,4176.0,11173.0,28990.0,28436.0,28.78,37.22,32677.0,3,Sunday
